what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316947394760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947401382
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947403133
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1316947403736
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316947404775
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1316947414608
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1316947414707
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947432632
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947432754
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1316947437447
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316947437678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947440109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947464440
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316947466039
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316947467787
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316947474267
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316947477321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947483478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316947483585
