what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952916828
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952918534
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952918628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952920926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952921618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952924765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952924909
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316952927379
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316952928961
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952929182
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952929252
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952935288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952935406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952936983
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952937117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952939823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952939951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952941733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952941869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952945874
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952945998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952947960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952948086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952950401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952950535
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316952951792
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316952953049
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952953266
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952953329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952956518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952956646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316952959898
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316952961367
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952961758
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952966897
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952967040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316952969536
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316952972064
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952973514
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952973578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952980332
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952980457
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316952985308
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316952988190
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316952988378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952996994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952997114
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316952999971
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953000075
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953002994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953003090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953005368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953005462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953009386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953009503
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953011578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953011671
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953013857
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953013974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953016577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953016694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953019008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953019119
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953022015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953022126
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953031385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953031497
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953034499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953034659
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953037680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953037774
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953040343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953040860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953043404
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953043522
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316953049448
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953052640
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953058645
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953058719
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953087813
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953125542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953128854
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316953128861
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128861
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128875
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128886
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128896
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128910
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128922
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128934
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953128945
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953129004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953130124
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953137735
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953139844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953142540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953143186
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953306485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953316491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953361863
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953371949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953397257
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953398538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953413715
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953413890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953418094
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1316953422094
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953422341
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953422405
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953429333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953435297
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953490780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1316953490790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953494409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953500189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1316953500205
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953504074
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953506099
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1316953506106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953510636
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953520519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953520555
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953522134
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953561440
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1316953562034
activated,view,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1316953564574
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953565461
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953579740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953583926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953624096
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953627897
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953627955
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316953630662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953638514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953638641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316953645569
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1316953650539
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953650738
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953671473
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953671724
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953671794
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953721066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953728323
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316953758678
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953759038
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953759120
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953761341
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953761582
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316953767420
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953781699
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953781911
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316953788169
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316953791998
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953792205
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316953794692
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316953797630
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953800170
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316953816354
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316953818509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316953834295
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316953835945
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316953837355
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316953840949
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1316953841094
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316953843628
