what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956561865
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1316956564330
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1316956566008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316956571921
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1316956638348
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316956643402
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1316956643530
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316956644219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956651245
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956658031
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316956659503
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1316956659621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956664209
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316956673697
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956674790
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956746157
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956747781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956770766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956772254
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956834407
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956834779
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316956841559
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316956877902
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316956878143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316956884938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956893271
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956900265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956902544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956903223
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956905489
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1316956906475
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.layout.LayoutEditor",1316956907567
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1316956921368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956926014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956926310
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316956926531
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316956928901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956936881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956938136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956951048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956954879
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316956966114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957006165
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1316957006171
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957011004
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316957033678
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957033973
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957034079
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957043504
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957093136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957100662
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957105975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316957126198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957134715
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957136220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957136736
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957138694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957140674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957140861
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957142193
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957142986
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957143585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957163079
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957180450
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316957190469
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316957191547
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316957219494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316957223182
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316957233870
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316957237757
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316957261855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316957271591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316957272785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957283019
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957284265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957285524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957286900
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1316957293028
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957350118
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1316957385886
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957388996
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957390138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957390665
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957392490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957394256
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957394450
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957397029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957398775
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316957530279
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316957542865
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316957543145
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1316957543386
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316957544594
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316957559413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316957634119
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316957634286
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1316957638773
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316957639592
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316957644078
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316957645508
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316957648398
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316957649867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957675258
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957676383
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957676934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957678088
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957776740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957794184
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957794252
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957795618
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957796213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957798049
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957799342
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316957799555
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316957879259
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316957894411
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1316957908265
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316957911160
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316957975642
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316957976494
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957979714
activated,editor,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1316957982110
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957986372
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316957992262
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316957994198
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316957995102
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316957997002
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316958017510
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316958020405
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958110102
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958134067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958135515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958136044
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958137326
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958181415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958183153
activated,perspective,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugPerspective",1316958183216
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.DebugView",1316958187702
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1316958187823
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958200365
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1316958237307
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1316958237348
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1316958237348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958279742
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958279860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958280027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958284973
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958285051
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958285133
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316958291755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958295274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958295377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1316958304700
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958306221
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958307777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958308483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958331326
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1316958338132
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958348274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958350369
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1316958351798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958351999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958353904
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316958359923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958363115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958365560
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1316958365572
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958367658
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1316958371023
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316958372989
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958373211
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316958375051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958377435
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958377794
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958445295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958447173
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958447311
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958447312
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1316958448026
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958450253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958450959
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958450970
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1316958452605
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958453745
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958458837
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1316958464918
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958476593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958487882
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958490043
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316958502242
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316958502409
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316958502569
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1316958502840
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958558329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958558496
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1316958566588
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1316958608788
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958609628
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958610560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958621525
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1316958621739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958672911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958673068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1316958680608
